0 	0 	0 	5.49736e-05 	0 	0 	-2.11758e-21 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	2.74868e-06 	0 	0 	-2.74868e-06
0.055 	0 	0 	5.49736e-05 	0 	0 	3.89309e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	3.24102e-06 	0 	0 	-3.24102e-06
0.105 	0 	0 	5.49736e-05 	0 	0 	-9.0583e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	3.76472e-06 	0 	0 	-3.76472e-06
0.155 	0 	0 	5.49736e-05 	0 	0 	-6.90843e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	4.37304e-06 	0 	0 	-4.37304e-06
0.205 	0 	0 	5.49736e-05 	0 	0 	-2.37607e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	5.07967e-06 	0 	0 	-5.07967e-06
0.255 	0 	0 	5.49736e-05 	0 	0 	-1.52268e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	5.90047e-06 	0 	0 	-5.90047e-06
0.305 	0 	0 	5.49736e-05 	0 	0 	-9.629e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	6.85391e-06 	0 	0 	-6.85391e-06
0.355 	0 	0 	5.49736e-05 	0 	0 	-2.84181e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	7.96141e-06 	0 	0 	-7.96141e-06
0.405 	0 	0 	5.49736e-05 	0 	0 	6.37409e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	9.24786e-06 	0 	0 	-9.24786e-06
0.455 	0 	0 	5.49736e-05 	0 	0 	-3.14471e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	1.07422e-05 	0 	0 	-1.07422e-05
0.505 	0 	0 	5.49736e-05 	0 	0 	-5.43664e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	1.2478e-05 	0 	0 	-1.2478e-05
0.555 	0 	0 	5.49736e-05 	0 	0 	-1.16011e-19 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	1.44943e-05 	0 	0 	-1.44943e-05
0.605 	0 	0 	5.49736e-05 	0 	0 	1.19875e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	1.68363e-05 	0 	0 	-1.68363e-05
0.655 	0 	0 	5.49736e-05 	0 	0 	2.82117e-21 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	1.95568e-05 	0 	0 	-1.95568e-05
0.705 	0 	0 	5.49736e-05 	0 	0 	-1.6786e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	2.2717e-05 	0 	0 	-2.2717e-05
0.755 	0 	0 	5.49736e-05 	0 	0 	2.59966e-27 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	2.63877e-05 	0 	0 	-2.63877e-05
0.805 	0 	0 	5.49736e-05 	0 	0 	1.54461e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	3.06516e-05 	0 	0 	-3.06516e-05
0.855 	0 	0 	5.49736e-05 	0 	0 	-1.33561e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	3.56045e-05 	0 	0 	-3.56045e-05
0.905 	0 	0 	5.49736e-05 	0 	0 	4.55294e-18 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	4.13577e-05 	0 	0 	-4.13577e-05
0.955 	0 	0 	5.49736e-05 	0 	0 	-1.36303e-17 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	4.80406e-05 	0 	0 	-4.80406e-05
0.985 	0 	0 	5.49736e-05 	0 	0 	1.1768e-17 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	5.2558e-05 	0 	0 	-5.2558e-05
1 	0 	0 	5.49736e-05 	0 	0 	3.28039e-17 	0 	0 	4.64339e-05 	0 	0 	4.64339e-05 	0 	0 	5.49736e-05 	0 	0 	-5.49736e-05
