0 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.71965e-05 	0 	0 	-1.71965e-05
0.055 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.75555e-05 	0 	0 	-1.75555e-05
0.105 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.78882e-05 	0 	0 	-1.78882e-05
0.155 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.82274e-05 	0 	0 	-1.82274e-05
0.205 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.8573e-05 	0 	0 	-1.8573e-05
0.255 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.8925e-05 	0 	0 	-1.8925e-05
0.305 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.92838e-05 	0 	0 	-1.92838e-05
0.355 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	1.96493e-05 	0 	0 	-1.96493e-05
0.405 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.00219e-05 	0 	0 	-2.00219e-05
0.455 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.04015e-05 	0 	0 	-2.04015e-05
0.505 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.07882e-05 	0 	0 	-2.07882e-05
0.555 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.11823e-05 	0 	0 	-2.11823e-05
0.605 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.15839e-05 	0 	0 	-2.15839e-05
0.655 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.19931e-05 	0 	0 	-2.19931e-05
0.705 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.241e-05 	0 	0 	-2.241e-05
0.755 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.28348e-05 	0 	0 	-2.28348e-05
0.805 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.32677e-05 	0 	0 	-2.32677e-05
0.855 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.37088e-05 	0 	0 	-2.37088e-05
0.905 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.41583e-05 	0 	0 	-2.41583e-05
0.955 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.46163e-05 	0 	0 	-2.46163e-05
0.985 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.48952e-05 	0 	0 	-2.48952e-05
1 	0 	0 	2.54713e-05 	0 	0 	-1.6761e-05 	0 	0 	5.82186e-06 	0 	0 	5.82186e-06 	0 	0 	2.50358e-05 	0 	0 	-2.50358e-05
